,Id,SalePrice
227,1688,187191.38541648685
228,1689,193364.50280351267
229,1690,193233.07760790575
230,1691,181968.2551989354
231,1692,262502.5351224482
232,1693,163887.16008176267
233,1694,180660.51501766997
234,1695,161516.84527734068
235,1696,274014.82286654465
236,1697,169798.15169089998
237,1698,340915.7287278819
238,1699,297997.05405364337
239,1700,252217.6444818215
240,1701,266914.4952247465
241,1702,240399.02250886196
242,1703,238895.56339367054
243,1704,276196.70231863874
244,1705,241945.20938614715
245,1706,432366.4156219564
246,1707,213003.97282078388
247,1708,199789.71168663527
248,1709,262919.11522371985
249,1710,219789.94919775764
250,1711,272527.01057319494
251,1712,251613.49127163432
252,1713,273597.1778455639
253,1714,219568.08923541158
254,1715,200640.60863915193
255,1716,181763.1104859745
256,1717,172921.21533158314
257,1718,136508.55812658268
258,1719,206087.78343248408
259,1720,236005.17238670343
260,1721,164075.19410300857
261,1722,125140.25480517306
262,1723,155317.20234671555
263,1724,203121.96740270886
264,1725,234212.42917806172
265,1726,182088.26969839697
266,1727,154238.47904933032
267,1728,169360.1019754427
268,1729,164095.5147312452
269,1730,158989.67100872463
270,1731,120470.04483633008
271,1732,126327.56035007682
272,1733,114654.24898789826
273,1734,125022.21822929081
274,1735,124626.16567806584
275,1736,107802.77113948495
276,1737,306387.453172587
277,1738,251986.77023225062
278,1739,261748.26780835542
279,1740,218946.98694222738
280,1741,192362.8162457829
281,1742,167644.22693183238
282,1743,172639.1120575262
283,1744,332554.15460005606
284,1745,220517.21784177865
285,1746,181529.25008441534
286,1747,214673.5461365742
287,1748,228178.0408905415
288,1749,142280.901037639
289,1750,126337.45161740386
290,1751,253461.96448404228
291,1752,117062.04875033115
292,1753,150847.61212374998
293,1754,199022.52579207104
294,1755,168949.0531258589
295,1756,127647.64307439033
296,1757,119686.65705251692
297,1758,142734.7790977437
298,1759,155977.54966383328
299,1760,162657.007870335
300,1761,148385.44809900498
301,1762,181154.50383316254
302,1763,181352.0490752276
303,1764,112061.84411039426
304,1765,174065.94240529998
305,1766,195178.6686904736
306,1767,236724.96298733656
307,1768,141430.29312598985
308,1769,172330.13159871314
309,1770,153873.61702654124
310,1771,124230.251643541
311,1772,132846.7990183421
312,1773,126324.47495265682
313,1774,147406.10011141995
314,1775,139418.83446564706
315,1776,125009.99923335393
316,1777,105796.16049123571
317,1778,139515.06202980643
318,1779,117937.39551768485
319,1780,176842.90755019116
320,1781,126378.19372099105
321,1782,86291.15433211839
322,1783,140494.70418561707
323,1784,109858.29223035848
324,1785,123525.32929854713
325,1786,128431.5204786596
326,1787,165266.80129497446
327,1788,58556.976445979075
328,1789,96949.19378079179
329,1790,77346.69550346976
330,1791,187436.18859382856
331,1792,162891.9611101284
332,1793,127716.20598687154
333,1794,154176.98599408806
334,1795,134556.07837848613
335,1796,125715.028919543
336,1797,113078.71051107331
337,1798,121869.79856549858
338,1799,109919.62101559606
339,1800,125722.31563674186
340,1801,126977.83813624304
341,1802,128665.08333797911
342,1803,144710.50865691307
343,1804,134352.2777632299
344,1805,135308.2586654378
345,1806,126919.02473380415
346,1807,131497.72982221824
347,1808,118687.67504816283
348,1809,122215.0646180658
349,1810,137964.9357842924
350,1811,90470.91884381324
351,1812,98275.25770222922
352,1813,121641.47448792939
353,1814,92074.23598985761
354,1815,57628.5350252592
355,1816,99679.4889083988
356,1817,107569.64041152979
357,1818,148969.48208032874
358,1819,126692.51943938695
359,1820,54362.93373436252
360,1821,113628.36799758692
361,1822,149986.71352400444
362,1823,44742.99042031605
363,1824,123850.23077816717
364,1825,139795.08220112856
365,1826,102995.17071827395
366,1827,99553.70051025982
367,1828,133775.628622451
368,1829,120707.48847445505
369,1830,149022.35927634255
370,1831,145623.0714820175
371,1832,72801.16419355759
372,1833,138979.8060892033
373,1834,118117.33306728957
374,1835,117234.04166773587
375,1836,129570.08529568835
376,1837,83988.6193505185
377,1838,126745.25119247418
378,1839,101625.8876398682
379,1840,142455.73358027227
380,1841,141422.57295413647
381,1842,90978.9405244269
382,1843,129329.1062620951
383,1844,140087.5043473509
384,1845,139832.74788555194
385,1846,155493.15801727035
386,1847,156493.8866949311
387,1848,54021.692437897436
388,1849,109552.93530937462
389,1850,117194.75308938776
390,1851,155330.42655154073
391,1852,123117.4320092925
392,1853,123622.55632778676
393,1854,164539.1298507324
394,1855,145070.08326602587
395,1856,225065.90014441696
396,1857,138957.7792995727
397,1858,138560.074222956
398,1859,116528.54472136105
399,1860,145513.10432946213
400,1861,116382.32256183874
401,1862,332285.69181128434
402,1863,310148.4298225204
403,1864,310258.14304736815
404,1865,350536.0780657269
405,1866,328988.5091592222
406,1867,222500.00766631163
407,1868,287793.6561759745
408,1869,203247.8015056562
409,1870,218838.54338838469
410,1871,257323.8236234782
411,1872,170351.70504719898
412,1873,239465.42957252328
413,1874,154453.5537516964
414,1875,200746.30650832562
415,1876,199999.72344007337
416,1877,210861.23682938237
417,1878,211264.5915613736
418,1879,129800.26344503574
419,1880,131262.95133457688
420,1881,242893.8121369204
421,1882,246106.9160594794
422,1883,183511.21509614584
423,1884,206169.81383386414
424,1885,243166.2539080768
425,1886,291366.49368080776
426,1887,212151.93441299646
427,1888,266026.23713126953
428,1889,166734.268983536
429,1890,117103.63577395325
430,1891,131966.81696003702
431,1892,95680.71509708502
432,1893,130408.95675017826
433,1894,122937.82208219386
434,1895,133759.49351841907
435,1896,126545.26397390522
436,1897,114720.89043750886
437,1898,116192.11531464652
438,1899,154992.0751432103
439,1900,153155.71918902823
440,1901,168590.8170163599
441,1902,159771.70389362815
442,1903,213283.19529019544
443,1904,148580.78042452317
444,1905,203323.0330131817
445,1906,158417.68439050557
446,1907,206330.68502820624
447,1908,109174.69917683593
448,1909,125941.18164561238
449,1910,117208.87899894748
450,1911,222346.182230128
451,1912,339124.1715866896
452,1913,142159.44929600167
453,1914,61414.89150204779
454,1915,310355.7365482465
455,1916,63555.85525490409
456,1917,244079.1615090185
457,1918,142426.8812872329
458,1919,178774.77868417252
459,1920,160108.48477790123
460,1921,376969.9800624909
461,1922,311268.11428310414
462,1923,235581.4047212746
463,1924,225615.69790468115
464,1925,191255.38477181157
465,1926,380962.0923551231
466,1927,131501.65628545583
467,1928,155038.7865053528
468,1929,127545.41777782382
469,1930,127239.23832316269
470,1931,139892.2666740631
471,1932,135932.67049228356
472,1933,182735.9285333002
473,1934,184268.30384192648
474,1935,168400.40277244282
475,1936,199474.3479342625
476,1937,184559.9782807134
477,1938,168351.33584064143
478,1939,240421.25580437915
479,1940,188913.9007664303
480,1941,174123.84248082287
481,1942,181218.74671923602
482,1943,212682.51768119406
483,1944,376858.8377647163
484,1945,390261.2416756718
485,1946,141068.5534252274
486,1947,318294.0778967708
487,1948,181823.52505572935
488,1949,249619.58831977294
489,1950,191179.9144019952
490,1951,241036.5045604488
491,1952,209444.2104216941
492,1953,167321.03353562925
493,1954,182511.03161710213
494,1955,132666.02077979734
495,1956,328781.246098897
496,1957,159245.5688329847
497,1958,300817.35993475106
498,1959,146017.79605204717
499,1960,114141.68994811928
500,1961,119874.91425612468
501,1962,97345.78868968796
502,1963,106252.29966487591
503,1964,105254.7632384804
504,1965,138028.88166046908
505,1966,136063.48143528358
506,1967,290351.94420193357
507,1968,417334.21772093273
508,1969,381686.6044211723
509,1970,415578.6770895407
510,1971,480702.95122738497
511,1972,381040.36166189186
512,1973,261701.35218463495
513,1974,339891.83550699207
514,1975,553282.0541064023
515,1976,264879.20203148783
516,1977,353425.216108195
517,1978,358618.3965122718
518,1979,317067.54217743856
519,1980,206807.56515514333
520,1981,344143.43863585265
521,1982,216045.78923726283
522,1983,202539.0284026528
523,1984,166874.6014609184
524,1985,225056.40288022655
525,1986,206779.33871194714
526,1987,186438.20593822014
527,1988,172340.65354391473
528,1989,193111.43890512848
529,1990,208303.69020206007
530,1991,230668.24388191744
531,1992,215965.93044447474
532,1993,165234.1189306214
533,1994,240426.3499464883
534,1995,185816.52714735316
535,1996,245475.8727557493
536,1997,312249.09741235914
537,1998,306317.4369730607
538,1999,274373.69545963954
539,2000,315285.41770096874
540,2001,274204.7190927919
541,2002,247393.02313689195
542,2003,262921.43403900065
543,2004,288476.51954252046
544,2005,231852.87974274225
545,2006,223600.28351126792
546,2007,248546.91359656313
547,2008,220183.2760343342
548,2009,195735.6964241962
549,2010,193520.9769761614
550,2011,141501.60029586003
551,2012,170770.1902319538
552,2013,173112.78004362303
553,2014,183373.3512935216
554,2015,201335.45210150973
555,2016,186767.21930044555
556,2017,192802.64170359497
557,2018,116847.4101607247
558,2019,137298.45364278473
559,2020,103550.30832870911
560,2021,96506.24087956993
561,2022,191787.21735718803
562,2023,148700.5093418234
563,2024,272505.58421419223
564,2025,350951.0712612312
565,2026,180071.435502371
566,2027,160734.47872902555
567,2028,152553.31179728048
568,2029,169133.98550472796
569,2030,267326.55240684503
570,2031,237490.35021988087
571,2032,252959.64995738384
572,2033,253023.8042050619
573,2034,173262.19119726613
574,2035,224319.26097379677
575,2036,204750.9751962416
576,2037,213984.26898523272
577,2038,345517.11541293573
578,2039,232203.2412147599
579,2040,291374.33982134855
580,2041,307733.97045917064
581,2042,208540.9708741142
582,2043,182963.95346205722
583,2044,180525.78336300162
584,2045,213043.88074985504
585,2046,151251.83796280605
586,2047,143231.81468564246
587,2048,141187.39164059763
588,2049,145358.10563451497
589,2050,174238.1428600311
590,2051,104886.38111384094
591,2052,121130.64371708299
592,2053,146993.42552891804
593,2054,92570.39403253401
594,2055,154785.46184740987
595,2056,142199.24347164464
596,2057,110674.24091975353
597,2058,215066.63802697207
598,2059,130849.38993751719
599,2060,178683.03361003482
600,2061,177945.05737818585
601,2062,127946.37351671951
602,2063,118790.22522797008
603,2064,137628.1346776565
604,2065,118007.40660582799
605,2066,158670.53603154814
606,2067,113062.81837653586
607,2068,148484.08508705648
608,2069,90835.95347026132
609,2070,117686.38945662709
610,2071,94098.55018791418
611,2072,138805.6817559129
612,2073,131598.54544313165
613,2074,183831.19934804685
614,2075,151228.650170949
615,2076,115324.8336942739
616,2077,155206.02518744578
617,2078,124213.0759885344
618,2079,133207.1120774944
619,2080,120666.99138889671
620,2081,125346.89428236955
621,2082,116185.68599040408
622,2083,145229.19314080314
623,2084,110145.13285132794
624,2085,116152.25228202248
625,2086,112225.18392846138
626,2087,124074.50993049788
627,2088,95549.9614025487
628,2089,77325.87051514426
629,2090,123031.39549690545
630,2091,105915.65984644751
631,2092,122728.35922820208
632,2093,119142.50907944868
633,2094,105440.20951132587
634,2095,152509.32120251204
635,2096,81830.48122039909
636,2097,96633.88765113807
637,2098,149565.7560959417
638,2099,54447.03271771437
639,2100,70444.32539869176
640,2101,111942.48085830259
641,2102,125365.9243190116
642,2103,103000.85989764953
643,2104,144546.40392611182
644,2105,128179.38630825814
645,2106,64280.19826446523
646,2107,194953.30676146733
647,2108,117660.0771684776
648,2109,112769.70940054905
649,2110,129544.36184787902
650,2111,130746.337877111
651,2112,139630.51358604123
652,2113,120800.64191439995
653,2114,122641.01288265706
654,2115,163860.88899294712
655,2116,113498.48594100079
656,2117,150608.07802231194
657,2118,126009.06638496075
658,2119,117908.13510588915
659,2120,111308.04888014495
660,2121,90899.72231176669
661,2122,117416.12366603238
662,2123,81788.76209821987
663,2124,154547.83693169703
664,2125,128863.77883034904
665,2126,148869.70763699585
666,2127,159933.93047136485
667,2128,125812.79584308331
668,2129,91237.44038021771
669,2130,139125.0924990828
670,2131,133820.00116416338
671,2132,114998.19695830454
672,2133,119966.71245509422
673,2134,124404.10670336877
674,2135,95823.53325350494
675,2136,77721.83915431939
676,2137,106237.84425553531
677,2138,130754.19533359994
678,2139,150966.7634292794
679,2140,141584.16479129757
680,2141,168473.43791406366
681,2142,125280.42126023537
682,2143,147303.36559890507
683,2144,126923.68992723942
684,2145,141373.83891179477
685,2146,179937.30724788812
686,2147,136624.87229972187
687,2148,130832.90663755633
688,2149,152014.90806544537
689,2150,229776.01054832214
690,2151,116982.93459080448
691,2152,174948.68569407903
692,2153,167012.00968900014
693,2154,102974.25395038238
694,2155,142083.50258236055
695,2156,269339.35273030296
696,2157,231464.6169397893
697,2158,237851.4311005003
698,2159,210324.319733314
699,2160,181744.4013800174
700,2161,237258.40771850588
701,2162,397131.45900743396
702,2163,345890.80097106786
703,2164,245552.93633734758
704,2165,198988.454409608
705,2166,160078.60081454975
706,2167,225440.07536460776
707,2168,194321.15241044242
708,2169,192999.2556787642
709,2170,216145.19788260254
710,2171,160844.1816874367
711,2172,131093.26768190312
712,2173,172409.87309167796
713,2174,228349.0106185246
714,2175,291226.229741981
715,2176,316619.51399674424
716,2177,240440.72637872997
717,2178,212622.18618989378
718,2179,135737.74711974387
719,2180,212152.66887698296
720,2181,195782.6334665813
721,2182,225545.91244746055
722,2183,191290.04491836703
723,2184,120157.36647079523
724,2185,129895.64239942972
725,2186,154044.61998540352
726,2187,151394.7893544607
727,2188,153195.83694329718
728,2189,244862.96941887538
729,2190,81110.09772780645
730,2191,81554.76629820892
731,2192,88669.62112688052
732,2193,112613.72379604487
733,2194,102325.71474145509
734,2195,107480.59245786085
735,2196,100605.08711396328
736,2197,116823.04702878675
737,2198,157160.62963160744
738,2199,183233.05775641836
739,2200,153535.75955440375
740,2201,141073.23617383905
741,2202,218323.92146797146
742,2203,135440.74975066452
743,2204,174753.55345001805
744,2205,120739.72668100029
745,2206,141664.9074850433
746,2207,219742.63466021934
747,2208,268369.9993745824
748,2209,253172.2980654691
749,2210,117917.67420607776
750,2211,116480.8372297188
751,2212,121875.2714391015
752,2213,103968.1110019085
753,2214,130737.0676070241
754,2215,100355.77358454572
755,2216,149116.45582308667
756,2217,67734.54127938283
757,2218,73471.72749687442
758,2219,71058.6017037688
759,2220,68561.52229418921
760,2221,312529.4803797166
761,2222,285179.274422289
762,2223,284358.0272260489
763,2224,206469.1242894868
764,2225,118687.46429953964
765,2226,187635.28825678283
766,2227,191118.59446185292
767,2228,265453.03794726956
768,2229,254714.01801522588
769,2230,147690.1132302009
770,2231,207674.93319713045
771,2232,182848.87163786928
772,2233,178689.63291464638
773,2234,243524.51392489785
774,2235,221043.22217962233
775,2236,255742.58674954955
776,2237,311370.0475664637
777,2238,195591.55795750822
778,2239,110736.26790167158
779,2240,155929.44641705425
780,2241,149894.64549047413
781,2242,124961.8374982362
782,2243,132801.9484921227
783,2244,104492.46472903242
784,2245,103875.69426601774
785,2246,139703.49880398708
786,2247,116575.76146485511
787,2248,123222.69053357562
788,2249,116595.63127731896
789,2250,127298.19004976757
790,2251,105714.07106905666
791,2252,186223.8880705431
792,2253,150774.65556389265
793,2254,177369.8011479058
794,2255,185505.01894289744
795,2256,169770.69882266404
796,2257,212471.6434756107
797,2258,156719.79825348902
798,2259,175225.87739327425
799,2260,158384.2448308356
800,2261,188453.88065628672
801,2262,212304.24850023532
802,2263,388121.30739521305
803,2264,505088.55805411143
804,2265,171006.48797045465
805,2266,308234.67400325387
806,2267,368675.0256004771
807,2268,420625.0077504892
808,2269,151147.68870160572
809,2270,196723.69110715442
810,2271,215830.01950810687
811,2272,194430.10268170288
812,2273,163395.25870730705
813,2274,184408.68985681894
814,2275,164864.5428408274
815,2276,193842.34277723203
816,2277,185496.39932613485
817,2278,147184.53505903223
818,2279,126928.48417182533
819,2280,121829.64756662601
820,2281,166095.44787950162
821,2282,187028.929859754
822,2283,107928.5959538729
823,2284,112826.46247601515
824,2285,140788.61501226574
825,2286,123936.02231102946
826,2287,368567.9913948229
827,2288,276823.90730024374
828,2289,361044.4325990915
829,2290,469249.24528620235
830,2291,339955.5388248199
831,2292,441356.48500045313
832,2293,476223.286484012
833,2294,415011.68925935857
834,2295,488635.28245538694
835,2296,290051.9819901139
836,2297,351584.1963414391
837,2298,339639.8124782333
838,2299,353018.12310356303
839,2300,338695.95222635457
840,2301,313179.9078433586
841,2302,245312.0615923926
842,2303,237534.16412471468
843,2304,248020.5550209898
844,2305,197914.19867740516
845,2306,192815.02369511948
846,2307,198493.99725375389
847,2308,225573.57573761744
848,2309,285904.16838389845
849,2310,211016.80012313265
850,2311,200885.46693490574
851,2312,176186.79263496323
852,2313,169894.97810101518
853,2314,176069.83080491435
854,2315,178965.30407285507
855,2316,196309.42411570268
856,2317,188180.0621801031
857,2318,179039.66046862875
858,2319,183365.03225130832
859,2320,187163.5076435657
860,2321,232392.59193485745
861,2322,182173.74560434662
862,2323,196380.3799204567
863,2324,182065.66356081067
864,2325,217170.49270021322
865,2326,172126.271660148
866,2327,201428.953641283
867,2328,222420.81665391944
868,2329,193029.92087040844
869,2330,186235.70715111255
870,2331,333851.803028159
871,2332,403652.21838777297
872,2333,318137.7447823666
873,2334,254027.42153215007
874,2335,278241.7312324344
875,2336,309678.88188191305
876,2337,204556.1336067674
877,2338,272498.1201756981
878,2339,228630.93587940914
879,2340,413291.67631833657
880,2341,221873.79077312982
881,2342,236529.3238545998
882,2343,229240.26144833612
883,2344,227615.67800159557
884,2345,236009.27452863686
885,2346,214188.58981326915
886,2347,200064.2906210456
887,2348,241318.32816906628
888,2349,178617.3365021275
889,2350,322127.1729249469
890,2351,262229.8233572038
891,2352,250994.57869010782
892,2353,243667.6954516072
893,2354,143516.92647973698
894,2355,144473.76516804588
895,2356,152364.28926044473
896,2357,187217.63318383557
897,2358,197709.92052423945
898,2359,134542.7441607335
899,2360,113432.30883282654
900,2361,148848.126605661
901,2362,275877.53941748285
902,2363,138621.17772390236
903,2364,156740.7638555461
904,2365,216906.7642061186
905,2366,196347.96247816164
906,2367,227096.83919011976
907,2368,223533.26964453785
908,2369,226090.61848610817
909,2370,168368.54230377072
910,2371,161255.31927076323
911,2372,198235.6675516493
912,2373,299364.18249323254
913,2374,329915.78300058795
914,2375,257464.25662087253
915,2376,280104.43944031943
916,2377,351863.8700464094
917,2378,144945.62379709695
918,2379,209084.5669560556
919,2380,150193.94324075023
920,2381,171750.39689024462
921,2382,206064.74728860566
922,2383,209189.43279796827
923,2384,251855.18661934472
924,2385,160869.87220130052
925,2386,133013.4577352695
926,2387,133096.59424297712
927,2388,102522.79850774904
928,2389,113179.52750373249
929,2390,142047.29828563868
930,2391,145406.32735047728
931,2392,114541.02262406332
932,2393,167822.29431617446
933,2394,144327.8405842885
934,2395,213693.0229974418
935,2396,143257.90880136876
936,2397,229021.93705905057
937,2398,130552.2255570064
938,2399,66136.97989489787
939,2400,64584.7300146574
940,2401,122646.1168162369
941,2402,135937.72221719308
942,2403,148874.61586466245
943,2404,153100.19419185267
944,2405,158988.76064201476
945,2406,141758.29811533168
946,2407,126152.03725178755
947,2408,147679.75216806043
948,2409,120785.92068461368
949,2410,163837.85907264976
950,2411,112930.19583238297
951,2412,157135.13880398378
952,2413,128272.59328065628
953,2414,161334.07125768953
954,2415,135549.38904406043
955,2416,126778.29274254618
956,2417,134738.14192403748
957,2418,133742.70266876186
958,2419,125718.61704059577
959,2420,120435.16134361045
960,2421,147454.0983946013
961,2422,106741.24481890963
962,2423,112021.14594237113
963,2424,151961.66012733523
964,2425,209489.93030268993
965,2426,130060.89633383662
966,2427,129359.76729619694
967,2428,180989.19376366367
968,2429,111145.85142420616
969,2430,133520.09090001226
970,2431,104561.36494460936
971,2432,148214.0845794338
972,2433,147498.04470689382
973,2434,142846.75227712005
974,2435,153814.48040687817
975,2436,107051.876360485
976,2437,103453.42164103303
977,2438,122385.79938521388
978,2439,102792.22697782416
979,2440,125266.06600648248
980,2441,90470.9988113509
981,2442,95366.44020129598
982,2443,124792.93383616456
983,2444,127901.32744109885
984,2445,91456.71550133654
985,2446,141196.00516210104
986,2447,188654.46057793146
987,2448,130107.69709023503
988,2449,115303.91546641954
989,2450,150040.99547096255
990,2451,119859.9905537684
991,2452,192337.15314076515
992,2453,95365.3828160535
993,2454,120556.00611188312
994,2455,118879.26398737977
995,2456,137792.11820119235
996,2457,134804.80567886363
997,2458,129570.21839230743
998,2459,112791.69197223352
999,2460,140404.16701808485
1000,2461,128314.39120445415
1001,2462,136522.74487948284
1002,2463,121979.72067805602
1003,2464,182375.3336838229
1004,2465,146019.5196927998
1005,2466,117503.44120775552
1006,2467,126422.3036387219
1007,2468,85552.5858954874
1008,2469,83683.59361832618
1009,2470,192630.22058228348
1010,2471,217109.6696980033
1011,2472,164542.65316140073
1012,2473,114948.9098146287
1013,2474,74431.95419709329
1014,2475,228766.6876697372
1015,2476,114119.99301056312
1016,2477,127064.98504185732
1017,2478,155762.8275341181
1018,2479,105275.68299896565
1019,2480,162101.32501307724
1020,2481,121648.1163873804
1021,2482,126117.0178336618
1022,2483,109093.1018308073
1023,2484,122343.64966853953
1024,2485,124424.55873453134
1025,2486,152147.1158207637
1026,2487,160675.49118440624
1027,2488,163517.15726734832
1028,2489,154301.7582844754
1029,2490,141777.38959917251
1030,2491,94905.6300605086
1031,2492,192875.10034126963
1032,2493,150185.36561682055
1033,2494,148486.06552263148
1034,2495,89809.58258998548
1035,2496,215520.9186585171
1036,2497,157616.04553951646
1037,2498,108103.64042324855
1038,2499,85203.214373494
1039,2500,124911.23537348126
1040,2501,138048.161453306
1041,2502,149419.43191548053
1042,2503,95457.8535803993
1043,2504,191928.1181429257
1044,2505,222908.20204924908
1045,2506,250734.06259324533
1046,2507,283833.44063722796
1047,2508,250851.29664399032
1048,2509,217608.24630071362
1049,2510,219097.0232654821
1050,2511,174779.2013026985
1051,2512,207762.88483394403
1052,2513,224888.4125148607
1053,2514,248144.74611180244
1054,2515,150698.15080655745
1055,2516,173804.53456176922
1056,2517,150508.85768571717
1057,2518,156365.01641439492
1058,2519,236250.5154281072
1059,2520,217321.97118024487
1060,2521,184930.18742397035
1061,2522,227245.7453962443
1062,2523,120957.63443766898
1063,2524,135619.0088426576
1064,2525,149928.59715031888
1065,2526,137141.8463572014
1066,2527,116860.62790590359
1067,2528,125558.1168088874
1068,2529,135039.9606413432
1069,2530,125976.40092104557
1070,2531,261090.52060655545
1071,2532,226682.62202230212
